Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Y1,Y21,Y22,Y23,Var38,Var39,Var40,Y31,Y32,Y33,Y41,Y42,Y43,Y51,Y52,Y53,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20616003,20/06/16 화요일,38000,85.5,27,85.5,80,36,1200,107,19.5,9.5,3,3,17.1,9.4,-0.3,13.967,58.348,58.063,0,0,1,17,18,43,47,51,34,31,28,0.0183,159.6,157.9,156.6,35.78,36.95,36.47,0,-0.75,-0.71,355.9,312.5,247.7,395.8,351.6,480.6,7,P2E03,P2E03,99.89,99.99,89.36,90.38,20.03,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20617001,20/06/17 수요일,32800,129,26,129,170,36,1200,108.5,20,10,3,3,18.1,8.4,-0.4,7.478,54.307,52.122,0,0,0,4,7,24,30,34,23,22,21,0.0195,129.9,134.5,130.3,37.72,36.23,36.8,0,-0.48,-0.61,249.6,236.8,208.1,634.9,586.2,628.8,8.4,P2E07,P2E07,92.01,92.02,83.98,85.63,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20617002,20/06/17 수요일,34000,128,23,128,80,36,1200,107,21,10,3,3,17.5,10,-1.2,14.996,60.899,59.423,0,0,0,7,9,31,42,48,33,30,27,0.019,143.7,143.2,143.7,36.47,37.12,36.84,0,-0.56,-0.63,405.5,406.5,366.5,506.1,489.8,508,6.5,P2E11,P2E11,99.87,99.91,89.12,88.76,25.93,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20618001,20/06/18 목요일,34000,128,23,128,90,36,1200,108.5,20.5,10,3,3,17.6,8.5,-1.2,5.977,51.013,48.64,0,0,0,3,5,20,27,32,20,20,21,0.0193,145.3,146.1,144.5,35.63,37.03,36.96,0,-0.61,-0.72,404.7,457.1,472.7,539,531.4,511.5,6,P2E05,P2E05,92.07,92.04,83.58,84.9,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20618002,20/06/18 목요일,33300,122,20,122,90,36,1200,107,20.4,10.2,3,3,17.5,10.2,-0.9,12.951,60.687,58.845,0,0,0,9,10,32,41,49,34,32,30,0.0193,145.3,146.1,144.5,35.63,37.03,36.96,0,-0.61,-0.72,404.7,457.1,472.7,539,531.4,511.5,6,P2E01,P2E01,99.78,99.95,88.53,90.42,18.95,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20618003,20/06/18 목요일,35600,93.5,31,93.5,200,36,1200,107.5,20,10,3,3,17.2,9.3,-0.3,11.758,57.321,55.276,0,0,0,0,0,0,0,0,0,0,0,0.0198,130.4,121.4,129.5,37.47,35.8,35.24,0,-0.53,-0.52,211,192.2,204.4,391.6,389.3,399.3,6.8,P2E08,P2E08,99.77,99.94,88.97,89.45,18.2,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20618004,20/06/18 목요일,34000,86,34,86,220,36,1200,107,20,9.8,3,3,17.2,10.2,0.4,12.969,60.021,58.84,0,0,0,12,13,39,46,50,34,32,29,0.0193,113.5,114.2,136.7,36.48,34.42,36.12,0,-0.59,-0.6,153.2,152.2,147.3,473.6,478.2,488.3,7.4,P2E07,P2E07,99.9,99.95,89.57,90.75,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20619001,20/06/19 금요일,34500,97.5,29,97.5,90,36,1200,107,19.7,9.6,3,3,16.6,9.5,-1.5,13.034,60.325,58.237,0,0,4,27,23,42,49,51,34,33,29,0.0188,153.9,153.7,140.3,37.66,36.56,37.06,0,-0.66,-0.67,313.4,241.4,334.1,552.7,574.3,534.2,7,P2E11,P2E11,99.96,99.98,90.49,89.05,24.6,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20619002,20/06/19 금요일,33100,103,25,103,75,36,1200,107,20,9.8,3,3,17.3,8.2,0.8,15.195,60.904,59.365,0,0,0,9,11,36,46,52,36,34,29,0.0194,165.4,165.9,165.3,36.14,36.97,37.06,0,-0.58,-0.68,277.2,270.1,277.7,423.8,413.2,459.8,6.9,P2E04,P2E04,99.94,99.96,89.2,89.52,20.38,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20620001,20/06/20 토요일,33100,103,25,103,140,36,1200,107.5,20,10,3,3,17.9,9.9,0.1,9.023,58.116,55.204,0,0,0,8,10,30,36,39,27,24,23,0.0189,139.5,138.9,137.1,35.86,37.13,36.74,0,-0.68,-0.65,397.9,149.3,313.9,528,481.5,416.3,8.3,P2E04,P2E04,92.02,92.02,83.81,86.64,17.65,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20620002,20/06/20 토요일,0,0,0,0,100,36,1200,107.5,20.5,10,3,3,17.1,8.7,-0.4,12.005,58.878,55.758,0,0,0,6,9,31,39,43,30,27,24,0.019,155.8,160.1,154,36.43,36.83,36.18,0,-0.57,-0.58,312.2,252.6,325.7,373.3,358.7,370.3,6.4,P2E07,P2E07,95.99,96.01,86.61,88.19,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20620003,20/06/20 토요일,0,0,0,0,220,36,1200,108.5,19.3,9.8,3,3,17.5,9.4,0,6.102,50.203,48.423,0,0,0,10,10,27,30,31,19,19,19,0.019,133.4,133.5,128.1,34.89,36.24,35.66,0,-0.25,-0.22,203.2,253.9,223.7,349.2,342.3,355,6.2,P2E01,P2E01,92.02,92,83.99,84.43,13.24,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20622001,20/06/22 월요일,38800,120,24,120,80,36,1200,107,20.5,10.2,3,3,17.2,8.4,-0.1,14.002,60.585,59.857,0,0,0,6,7,27,38,47,31,30,25,0.0191,163.9,166.9,157.6,35.37,35.97,35.39,0,-0.73,-0.89,703,727.9,694.9,643.3,675.4,652.6,6.6,P2E04,P2E04,99.86,99.88,90.84,91.33,15.6,I,AL,AL,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20622002,20/06/22 월요일,36000,90.5,34,90.5,80,36,1200,107,20.6,10.2,3,3,17.6,9.1,0.2,13.958,60.798,58.324,0,0,0,10,9,33,42,48,32,30,25,0.0185,158.2,157.6,157.5,36.12,36.54,35.66,0,-0.63,-0.63,440.1,418.5,138.3,460.6,483.9,527.2,6.6,P2E05,P2E05,99.8,99.92,90.15,90.11,18.43,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20622003,20/06/22 월요일,36000,90.5,34,90.5,80,36,1200,107,20.5,10,3,3,17.6,11.1,0.6,13.984,60.503,59.52,0,0,0,10,11,35,43,49,32,31,25,0.0188,154.5,152.1,154.9,36.17,36.82,36.11,0,-0.72,-0.61,330.3,380.4,394.8,488.5,516.5,539,7,P2E07,P2E07,99.86,99.91,90.3,90.82,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20622004,20/06/22 월요일,36000,90.5,34,90.5,180,36,1200,108.5,19.8,10,3,3,17,9.3,-0.4,7.01,52.464,52.296,0,0,0,6,8,26,31,33,21,19,17,0.0196,133.1,133.7,136.3,36.61,36.23,36.03,0,-0.48,-0.53,221.1,216.6,224.1,563.8,567.4,502.1,7.5,P2E10,P2E10,92,92.03,84.73,85.8,7.54,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20623001,20/06/23 화요일,37200,99,29,99,75,36,1200,107,20.8,10.2,3,3,17.8,9.1,-0.2,15.013,60.368,58.637,0,0,0,6,6,26,36,45,30,27,26,0.019,130.6,131.7,130.3,36.97,37.41,35.82,0,-0.56,-0.62,278.8,300.1,293.4,541,506.5,523.3,7.8,P2E04,P2E04,99.87,99.88,89.35,90.65,20.3,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20623002,20/06/23 화요일,37200,99,29,99,75,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0184,145.3,146.5,136.5,35.35,36.73,36.01,0,-0.65,-0.71,408.5,412.9,415.4,470.1,508.9,537,7.6,P2E07,P2E07,95.98,95.99,87.18,88.4,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20623003,20/06/23 화요일,37200,99,29,99,120,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20623004,20/06/23 화요일,37200,99,29,99,120,36,1200,107.5,20,13.4,3,3,17.8,9,18.1,10.412,64.94,62.997,0,0,0,8,7,27,37,48,33,31,30,0.0189,146.8,147.4,148,36.32,36.17,35.43,0,-0.86,-0.85,215.2,251,213,403.1,386.3,395.4,8.7,P2E07,P2E07,95.98,95.99,87.18,88.4,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20624001,20/06/24 수요일,35600,93.5,31,93.5,170,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0197,130.6,132.5,125.5,37.25,36.22,37.81,0,-0.73,-0.81,527.2,459.8,329.4,618.1,626.3,632.7,8.8,P2E11,P2E11,92.02,92.02,83.61,83.5,17.54,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20624002,20/06/24 수요일,38800,120,24,120,170,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2E04,P2E04,92.02,92.02,83.52,86,17.53,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20624003,20/06/24 수요일,36800,95,31,95,130,36,1200,107.5,20.3,10.2,3,3,17.7,9.8,0.2,9.709,59.365,56.472,0,0,0,10,10,31,36,40,27,26,25,0.0182,132.2,131.1,131.8,36.36,36.75,35.25,0,-0.52,-0.68,313,293.3,305.7,519.9,556.8,566.3,6.8,P2E04,P2E04,92.02,92.02,83.52,86,17.53,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20624004,20/06/24 수요일,36800,95,31,95,30,36,1200,107,19.6,10.2,3,3,14.7,8.8,2.4,15.065,66.073,64.226,0,7,8,31,21,31,44,39,25,16,8,0.0183,147.6,136.3,127.8,36.56,34.16,35.72,0,-0.68,-1.03,478.7,448.2,487.9,501.4,476.5,444,4.7,P2E08,P2E08,99.24,99.95,85.47,87.78,16.74,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20625001,20/06/25 목요일,33000,128,23,128,30,36,1200,107,19.8,10.2,3,3,16.2,8.3,1.5,14.926,66.233,64.082,1,9,11,34,20,28,43,37,25,14,5,0.0182,127.4,132.6,130.5,37.77,36.86,37.87,0,-0.68,-1.09,770.6,805.4,831.7,666.3,395.1,418.6,8.5,P2E09,P2E09,99.49,99.89,86.28,86.93,19.13,I,AL,AL,2600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20625002,20/06/25 목요일,33000,128,23,128,30,36,1200,107,19.8,10.2,3,3,16.9,9.2,0.5,19.97,64.906,62.915,0,5,6,28,23,38,48,44,30,22,12,0.0178,149.9,145,146.2,36.56,35.96,35.12,0,-0.66,-0.68,470,486.2,468.5,533.5,549.3,651.3,6.2,P2E10,P2E10,98.58,96.73,82.02,82.72,10.2,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20625003,20/06/25 목요일,37600,90,31,90,150,36,1200,108.5,20.1,10,3,3,17.1,9.6,0.5,8.615,56.12,54.446,0,0,0,4,7,26,33,37,25,23,22,0.019,149.7,141,142.9,36.27,37.34,37.65,0,-0.72,-0.71,219.9,258.1,265,429.5,552.3,562.3,10.4,P2E02,P2E02,92.01,92.01,81.69,86.43,15.97,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20626001,20/06/26 금요일,37600,90,31,90,150,36,1200,107,20.2,10,3,3,16.6,8.9,-1.1,13.555,59.327,57.875,0,0,0,0,0,-1,-1,0,-1,0,0,0.0192,136.1,144.6,133.2,36.94,36.37,37.11,0,-0.77,-0.7,271.8,288.7,239,531.1,450.6,452.6,9.9,P2E06,P2E06,92.01,92.02,84.41,85.35,15.21,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20626002,20/06/26 금요일,0,0,0,0,90,36,1200,107,20.3,10,3,3,17.8,8.6,1.4,13.681,61.347,60.069,0,0,0,9,10,33,43,51,35,34,34,0.019,148.8,150.6,153.8,36.68,36.67,36.11,0,-0.66,-0.61,475.1,453.2,454.1,599.4,585.3,526.9,7,P2E08,P2E08,99.79,99.97,89.7,89.91,15.76,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20626003,20/06/26 금요일,0,0,0,0,90,36,1200,107,20.2,13.5,3,3,17,9.3,11.9,14.041,66.652,64.906,0,0,1,11,11,32,44,59,40,40,41,0.0178,164.9,165.1,163.7,35.99,36.68,36.32,0,-0.79,-0.67,271.6,335.9,306.6,473.4,473.1,468.5,8.4,P2E10,P2E10,99.8,99.56,89.8,91.01,7.43,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20626004,20/06/26 금요일,0,0,0,0,140,36,1200,107.5,20,10,3,3,17.7,8.4,1,9.028,58.237,54.832,0,0,0,6,8,27,34,37,26,25,22,0.019,141.7,136,137,36.07,36.92,37.59,0,-0.67,-0.72,357.6,300,338.4,556.2,518.8,579.7,9.1,P2E02,P2E02,92.03,92.02,82.85,86.75,16.56,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20626005,20/06/26 금요일,38000,93,28,93,180,36,1200,108.5,19.8,10,3,3,17.2,8.3,1.6,7.3,51.312,49.638,0,0,0,3,7,23,29,33,21,19,17,0.0195,141.5,133.5,126.9,36.88,35.98,36.98,0,-0.7,-0.79,255.8,239.2,226.4,506.4,538.7,524.2,9.8,P2E05,P2E05,92.04,92.02,84.84,85.26,15.38,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20627001,20/06/27 토요일,38000,93,28,93,200,36,1200,109,19.4,9.8,3,3,17.7,9.1,1.5,6.02,50.535,48.635,0,0,0,3,5,18,23,28,18,16,10,0.0193,125.8,141.9,121,36.29,37.84,37.32,0,-0.75,-0.68,293.3,313.1,305.5,626.8,586,540.1,10.4,P2E11,P2E11,92.01,92.02,84.04,84,15.73,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20627002,20/06/27 토요일,32300,84,29,84,200,36,1200,109,19.5,9.8,3,3,17.2,10.2,0.4,6.042,50.048,49.349,0,0,0,3,5,19,24,28,18,16,13,0.0193,140.3,122.8,123.7,37.18,36.02,37.04,0,-0.57,-0.65,198.6,202.6,201.3,485.6,502.4,479.3,8.9,P2E04,P2E04,92.02,92.01,84.49,85.93,10.97,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20627003,20/06/27 토요일,32300,84,29,84,220,36,1200,109,19.9,10,3,3,17.2,8,-1.3,5.716,49.518,47.883,0,0,0,1,3,15,21,27,17,15,14,0.0195,122,123,119.8,35.79,35.96,34.38,0,-0.7,-0.77,141.2,161.4,157.6,495.6,472.2,457.6,8.6,P2E05,P2E05,92.03,92.01,84.99,85.74,13.78,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20628001,20/06/28 일요일,38800,95.5,24,95.5,130,36,1200,107.5,20.1,10.5,3,3,17.3,8.9,0.4,9.01,62.876,61.579,0,0,0,10,10,30,37,44,30,29,28,0.0193,146,144.8,145.6,35.72,36.29,36.72,0,-0.79,-0.81,346.5,351.6,381.9,580.8,595.6,616,9.4,P2E07,P2E07,92.01,92.02,83.75,86.02,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20629001,20/06/29 월요일,38800,120,24,120,130,36,1200,107.5,20.5,10.5,3,3,17,8.5,-0.2,9.032,60.007,57.075,0,0,0,7,8,27,34,39,27,25,23,0.0193,133.7,137.2,140.3,37.41,35.64,37.04,0,-0.65,-0.71,320.8,328.6,374.5,515.1,504.1,513,6.8,P2E09,P2E09,92.03,92.01,83.14,84.95,19.62,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20629002,20/06/29 월요일,38800,95.5,24,95.5,130,36,1200,107.5,20,10.4,3,3,17.8,10.4,-0.1,9.032,59.11,57.229,0,0,0,9,9,30,35,40,28,25,22,0.0191,128.7,127.6,128.6,35.62,37.46,37.29,0,-0.66,-0.71,325.8,330,345.5,513.6,555.4,509.8,6.9,P2E01,P2E01,92,91.99,84.24,83.39,15.94,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20629003,20/06/29 월요일,33500,119.5,18,119.5,80,36,1200,107,19.7,9.8,3,3,17.6,9.1,0.9,13.997,61.212,59.11,0,0,0,12,12,39,46,52,34,33,29,0.0188,163.1,163.7,158.5,35.71,37.03,36.68,0,-0.8,-0.81,355.3,365.4,342.2,502.9,574.8,549.4,9.1,P2E02,P2E02,99.76,99.82,88.38,90.25,17.87,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20629004,20/06/29 월요일,33100,105,29,105,120,36,1200,107.5,20,10,3,3,17.5,9,0.8,10.03,60.209,57.615,0,0,0,8,9,31,38,42,29,26,25,0.019,135.6,132.4,132.2,36.89,36.36,35.72,0,-0.65,-0.59,330.1,314.3,340.7,480,502.3,435.4,8.5,P2E07,P2E07,96.01,96.02,86.31,88.91,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20630001,20/06/30 화요일,33100,105,29,105,80,36,1200,107,19.8,9.8,3,3,17.5,10.1,-0.7,15.052,61.203,58.98,0,0,0,11,12,39,48,54,35,34,33,0.0182,165.6,165.4,168.6,35.79,36.72,36.31,0,-0.51,-0.57,353.2,368.4,394.5,525,531.1,496.7,5.8,P2E02,P2E02,99.67,99.74,86.97,91.34,19.95,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20630002,20/06/30 화요일,34000,125.5,22,125.5,80,36,1200,107,20.1,9.7,3,3,16.5,10.3,-0.2,15.43,58.034,56.805,0,0,0,10,12,38,45,51,34,33,30,0.0182,163,162.5,163.4,36.73,35.62,36.42,0,-0.73,-0.68,311.6,325.3,325.8,545.8,511.6,538.8,6.8,P2E05,P2E05,99.88,99.98,90.61,90.49,17.98,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20630003,20/06/30 화요일,34000,125.5,22,125.5,75,36,1200,107,20.2,9.8,3,3,17.3,9.1,0.4,16.176,59.843,58.719,0,0,4,24,22,41,45,48,32,30,24,0.0187,165,166.4,164.2,35.7,36.84,36.56,0,-0.67,-0.62,302.6,306,340.6,620.1,620.4,606.7,8.2,P2E08,P2E08,99.75,99.93,88.5,89.18,16.92,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20630004,20/06/30 화요일,34000,125.5,22,125.5,75,36,1200,107,20.4,10,3,3,16.9,9.3,-0.3,15.972,60.831,59.476,0,0,0,9,11,36,45,53,36,35,32,0.0196,174.3,168.3,167.5,35.91,36.08,35.02,0,-0.69,-0.62,271.9,281.6,286.5,419.9,435.7,444.1,7.1,P2E08,P2E08,99.75,99.93,88.5,89.18,16.92,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20701001,20/07/01 수요일,34000,125.5,22,125.5,20,36,1200,107,19,10,3,3,18.5,8.1,1.3,20.968,69.252,68.601,6,14,14,41,25,32,51,46,29,19,10,0.0184,208.8,216.4,209.1,39.9,39.28,41.05,0,-0.37,-0.46,578,595.4,537,493.6,532.4,450.8,6,P2E04,P2E04,87.05,87.03,72.09,78.53,27.4,Y,AP,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20701002,20/07/01 수요일,34000,125.5,22,125.5,30,36,1200,107,19.2,9.8,3,3,17.3,9,1.9,19.531,67.843,65.799,0,6,6,29,25,44,54,57,35,28,20,0.0185,165,171.7,175,39.79,38.19,38.89,0,-0.43,-0.64,331.3,416.3,396.3,563.2,452.5,566.9,6,P2E06,P2E06,99.01,99.74,83.02,85.83,21.4,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20702001,20/07/02 목요일,34600,137,22,137,90,36,1200,107,19.8,10.2,3,3,17.3,10.3,1,13.498,61.005,59.592,0,0,2,15,15,43,50,56,37,38,36,0.0187,185.9,184.3,169,37.19,37.32,36.35,0,-0.62,-0.59,357,332.6,362.3,498.5,498.3,481.3,7.8,P2E10,P2E10,99.77,99.49,89.45,89.31,7.61,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20702002,20/07/02 목요일,34600,137,22,137,90,36,1200,107,19.8,9.7,3,3,17.4,10.2,0.1,14.31,60.233,58.613,0,0,0,11,13,40,47,52,35,34,30,0.0187,173.5,170.9,169.6,36.36,36.6,36.38,0,-0.7,-0.68,384.8,404.9,382.8,578.6,600.3,593.6,7.4,P2E03,P2E03,99.8,99.94,89.38,90.79,19.07,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20702003,20/07/02 목요일,34600,137,22,137,135,36,1200,107.5,20.5,10.2,3,3,18,8.2,0.2,9.28,57.48,53.183,0,0,0,3,5,21,30,35,24,22,18,0.0191,133.8,134.2,137.5,36.13,37.05,37.53,0,-0.57,-0.47,396.3,394.4,408.9,534.9,554.4,600.2,9.1,P2E06,P2E06,92.01,92.02,85.51,85.5,16.18,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20703001,20/07/03 금요일,34600,137,22,137,150,36,1200,107.5,20.4,10,3,3,18.2,9.6,-0.1,8.537,55.464,52.705,0,0,0,6,9,27,31,34,22,21,17,0.0191,134.6,134.7,134.5,36.74,37.61,35.86,0,-0.52,-0.54,282,286.2,282.5,560.3,568.9,544,7,P2E06,P2E06,92.01,92.02,85.51,85.5,16.18,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20703002,20/07/03 금요일,32200,107,22,107,130,36,1200,107.5,20.5,10.4,3,3,17.7,9.1,0.7,9.97,59.192,55.835,0,0,0,10,12,33,38,42,29,27,28,0.0189,151.5,153.2,143.8,34.91,36.61,36.82,0,-0.41,-0.41,395.4,319.7,427.2,480.4,583.1,552.5,7.5,P2E10,P2E10,91.98,91.99,84.04,85.55,7.43,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20703003,20/07/03 금요일,32200,107,22,107,130,36,1200,107.5,20.5,10.4,3,3,17.2,10.6,1.3,9.948,58.179,54.948,0,0,0,11,11,33,38,42,28,27,26,0.0189,141.9,143,144.1,36.92,36.43,35.76,0,-0.62,-0.73,320.2,334.9,349.4,490.1,504.5,514.4,8.3,P2E02,P2E02,92.03,92.02,82.78,86.11,17.85,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20703004,20/07/03 금요일,32200,107,22,107,100,36,1200,107,20.2,10,3,3,17.6,8.6,1.3,12.491,59.404,56.597,0,0,0,7,8,31,40,46,31,29,27,0.0196,171.4,175.6,174.9,35.76,35.97,36.48,0,-0.66,-0.66,257.1,263.7,261,414.4,431.4,406.8,7.2,P2E04,P2E04,95.99,95.99,86.63,89.47,17.74,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20703005,20/07/03 금요일,32200,107,22,107,100,36,1200,107,20.5,9.9,3,3,17.6,11.3,1.3,12.687,59.361,56.24,0,0,3,20,20,40,44,47,31,29,29,0.019,164.6,166.8,167.4,36.35,36.52,36.85,0,-0.63,-0.74,302.3,321.6,259.3,434.3,454.1,470.2,7.2,P2E04,P2E04,95.99,95.99,86.63,89.47,17.74,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20704001,20/07/04 토요일,32200,107,22,107,180,36,1200,108.5,20,10,3,3,18,9.8,-0.8,7.504,52.469,49.06,0,0,0,8,10,28,32,33,22,20,21,0.0193,146.5,147.6,121.5,35.7,36.41,36.12,0,-0.59,-0.64,233,235.4,226,534.6,567.9,540.8,7.6,P2E11,P2E11,91.99,91.99,83.76,84.12,17.72,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20704002,20/07/04 토요일,37000,87.5,27,87.5,200,36,1200,109,19.7,9.8,3,3,18,8.4,1.6,6.684,49.99,48.042,0,0,0,4,6,20,25,29,18,18,15,0.0194,147.1,140.3,138,36.98,36.94,35.7,0,-0.69,-0.77,323.8,339,321.7,465,526.8,513.2,8.8,P2E04,P2E04,92.02,92.01,83.98,86.22,14.52,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20705001,20/07/05 일요일,37000,87.5,27,87.5,220,36,1200,109,20,10,3,3,18.4,9.7,0,6.306,48.481,46.465,0,1,0,4,6,19,24,29,18,18,16,0.0189,147.3,145,123.5,36.04,35.09,36.67,0,-0.96,-0.99,250.1,235.9,197.4,489.9,464.5,458.4,10.4,P2E09,P2E09,92.01,92,84.21,85.14,16.35,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20707001,20/07/07 화요일,51000,91,32,91,135,36,1200,107.5,20,10.3,3,3,18,8.7,1.2,9.028,59.158,56.038,0,0,0,7,8,26,32,38,27,24,22,0.0187,146.7,144,144.4,36.57,37.11,36.86,0,-0.5,-0.57,321.5,325.5,329.3,437.3,464.4,417.8,6.2,P2E11,P2E11,91.97,91.98,82.41,84.43,18.59,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20707002,20/07/07 화요일,37000,87.5,27,87.5,20,36,1200,107,19.5,10.5,3,3,16.6,8.2,1.5,20.082,69.898,68.123,12,20,16,44,27,35,52,50,31,21,12,0.0185,145.4,134,143.9,39.81,39.23,41.12,0,-0.66,-0.61,449.6,595.9,585.9,491.8,634.4,509.5,6.1,P2E03,P2E03,87,87.02,72.35,76.64,33.43,Y,AP,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20707003,20/07/07 화요일,37000,87.5,27,87.5,30,36,1200,107,19.5,10,3,3,16.5,9.2,0.2,20.026,69.28,67.954,0,5,5,25,22,44,53,54,33,27,17,0.0183,154.6,149.5,145.7,37.3,37.63,37.51,0,-0.53,-0.57,337.1,346.8,301.2,511.5,530.8,471.8,6.2,P2E05,P2E05,99.13,99.61,83.44,85.96,21.9,J,PG,AP,4000,,,,,,,,
